13365	239	1	Fall	2006	B+
16405	237	2	Fall	2009	C
1285	237	1	Spring	2008	C+
19245	200	2	Fall	2002	A
17665	200	1	Spring	2007	C+
16885	200	2	Fall	2002	A+
10705	200	1	Spring	2007	C-
19245	169	1	Spring	2007	B-
16885	169	2	Fall	2002	B-
16405	158	2	Spring	2008	B
16405	158	1	Fall	2008	A+
13365	137	1	Spring	2002	B+
16405	334	1	Fall	2009	B
1285	334	1	Fall	2009	C+
1285	319	1	Spring	2003	A
19245	313	1	Fall	2010	A-
13365	304	1	Fall	2009	C-
1285	304	1	Fall	2009	C-
16885	274	1	Fall	2002	C
13365	274	1	Fall	2002	A-
16885	258	1	Fall	2007	C-
1285	258	1	Fall	2007	B
10705	258	1	Fall	2007	C-
14065	239	1	Fall	2006	A
19245	362	1	Fall	2005	A
16405	362	3	Spring	2008	A
16405	362	1	Fall	2005	B
14065	362	1	Fall	2005	A+
13365	362	2	Fall	2006	B
10705	362	2	Fall	2006	A-
19245	349	1	Spring	2008	B-
10705	349	1	Spring	2008	C+
16405	345	1	Spring	2008	B-
13365	345	1	Spring	2008	C
1285	338	1	Spring	2007	A+
19245	334	1	Fall	2009	B-
16885	415	1	Fall	2010	A
16885	408	2	Spring	2003	B
10705	408	1	Spring	2007	C
19245	401	1	Fall	2003	C
16885	401	1	Fall	2003	A+
1285	401	1	Fall	2003	B+
19245	400	1	Spring	2007	C+
14065	400	2	Fall	2003	A-
13365	400	1	Spring	2007	C+
14065	376	1	Fall	2006	A-
16885	366	1	Fall	2005	C-
19245	362	2	Fall	2006	C-
16885	482	1	Fall	2005	A+
13365	476	1	Fall	2010	A
14065	468	2	Fall	2007	A
13365	468	2	Fall	2007	C
10705	468	1	Fall	2005	C-
13365	457	1	Spring	2001	C+
17665	445	1	Spring	2001	A-
16885	445	1	Spring	2001	B-
16405	443	1	Spring	2010	C+
16885	426	1	Spring	2006	C
16405	426	1	Spring	2006	B+
14065	421	1	Fall	2004	C
16885	571	1	Spring	2004	B
17665	561	1	Fall	2006	B+
1285	561	1	Fall	2006	A-
19245	559	1	Fall	2002	C-
16405	559	1	Fall	2002	A+
19245	527	1	Fall	2004	C-
17665	496	1	Fall	2001	C-
1285	496	1	Fall	2001	A-
16885	493	1	Spring	2010	A+
16405	493	1	Spring	2010	C
16885	489	1	Fall	2007	C
10705	489	1	Fall	2007	B
17665	626	1	Fall	2006	B
1285	626	1	Fall	2006	C
17665	604	1	Spring	2009	C+
16885	604	1	Spring	2009	C
10705	604	1	Spring	2009	B+
19245	603	1	Fall	2003	A
13365	603	1	Fall	2003	C-
14065	599	1	Spring	2003	B-
13365	599	1	Spring	2003	B-
1285	599	1	Spring	2003	A-
19245	591	1	Spring	2005	A
16405	581	1	Spring	2005	C
16885	692	1	Spring	2010	A+
14065	692	1	Spring	2010	B-
1285	692	1	Spring	2010	B+
17665	679	1	Spring	2010	B+
16885	679	1	Spring	2010	A-
13365	679	1	Spring	2010	B-
13365	663	1	Spring	2005	B
10705	663	1	Spring	2005	C-
1285	642	1	Fall	2004	C-
10705	642	1	Fall	2004	A-
10705	631	1	Spring	2007	B-
16405	629	1	Spring	2003	B-
17665	791	1	Spring	2006	A
14065	791	1	Spring	2006	C+
13365	791	1	Spring	2006	A
19245	760	1	Spring	2004	A-
14065	748	1	Fall	2003	C
1285	748	1	Fall	2003	B-
19245	747	1	Spring	2004	A+
16405	747	1	Spring	2004	C
14065	747	1	Spring	2004	B-
10705	702	1	Spring	2001	B-
13365	696	1	Spring	2002	B+
19245	692	1	Spring	2010	A
16885	893	1	Fall	2007	C+
14065	893	1	Fall	2007	A-
16405	875	1	Spring	2005	A
14065	875	1	Spring	2005	A-
14065	867	1	Fall	2006	A+
19245	864	1	Spring	2006	A-
17665	852	1	Spring	2008	A+
16885	808	1	Fall	2003	A+
10705	802	1	Spring	2003	A-
19245	795	1	Spring	2004	B
17665	795	1	Spring	2004	A+
10705	795	1	Spring	2004	C
16405	974	1	Fall	2003	B-
16885	972	1	Spring	2009	C-
13365	962	1	Spring	2008	B
14065	960	2	Fall	2006	C-
14065	960	1	Fall	2009	C
13365	960	1	Fall	2009	B+
1285	960	2	Fall	2006	B+
1285	960	1	Fall	2009	C
10705	960	1	Fall	2009	C+
16885	959	1	Fall	2006	C
10705	959	1	Fall	2006	A-
10705	949	1	Fall	2007	A-
16405	991	1	Spring	2008	B
