17377	158	1	Fall	2008	B
11057	158	1	Fall	2008	B
10917	158	2	Spring	2008	A+
19917	137	1	Spring	2002	A
13757	137	1	Spring	2002	C+
11237	137	1	Spring	2002	B-
19917	105	1	Fall	2009	B+
17397	105	1	Fall	2009	A+
17377	105	1	Fall	2009	C
1737	105	2	Fall	2002	A-
16057	105	1	Fall	2009	B+
13757	105	1	Fall	2009	C+
16297	200	2	Fall	2002	C
16057	200	2	Fall	2002	A-
15457	200	1	Spring	2007	B
13757	200	1	Spring	2007	A+
11237	200	2	Fall	2002	C+
10917	200	2	Fall	2002	C
17397	169	2	Fall	2002	A
1737	169	1	Spring	2007	A-
17057	169	1	Spring	2007	C-
16057	169	1	Spring	2007	C-
13757	169	1	Spring	2007	A+
11377	169	1	Spring	2007	A
1737	237	1	Spring	2008	B+
16297	237	1	Spring	2008	A+
15517	237	1	Spring	2008	A
13757	237	2	Fall	2009	C-
13217	237	1	Spring	2008	C-
11377	237	2	Fall	2009	B-
11237	237	2	Fall	2009	A+
11057	237	2	Fall	2009	A
11057	237	1	Spring	2008	B-
10917	237	1	Spring	2008	B
1737	200	2	Fall	2002	B+
17057	200	2	Fall	2002	B
17997	274	1	Fall	2002	A
17057	274	1	Fall	2002	C+
15517	274	1	Fall	2002	B+
15457	274	1	Fall	2002	A-
11377	274	1	Fall	2002	C+
17397	270	1	Spring	2010	C+
16057	270	1	Spring	2010	B
11057	270	1	Spring	2010	B+
17377	242	1	Fall	2009	C-
17397	239	1	Fall	2006	C
10917	239	1	Fall	2006	C+
17397	237	2	Fall	2009	C+
10917	338	2	Spring	2006	B
17377	334	1	Fall	2009	B
17397	319	1	Spring	2003	C+
17377	313	1	Fall	2010	C+
16297	313	1	Fall	2010	C
16057	313	1	Fall	2010	C
15457	313	1	Fall	2010	A
17397	304	1	Fall	2009	A+
17377	304	1	Fall	2009	B-
1737	304	1	Fall	2009	B
17057	304	1	Fall	2009	A
11237	304	1	Fall	2009	C
16297	352	1	Spring	2006	C
19917	349	1	Spring	2008	B
1737	349	1	Spring	2008	B
19917	345	1	Spring	2008	C
17397	345	1	Spring	2008	B+
13217	345	1	Spring	2008	B+
11057	345	1	Spring	2008	A+
19917	338	1	Spring	2007	B-
17397	338	2	Spring	2006	A-
17057	338	2	Spring	2006	B-
16297	338	1	Spring	2007	B+
11237	338	2	Spring	2006	B-
19917	376	1	Fall	2006	C+
17397	366	1	Fall	2005	C+
16057	366	1	Fall	2005	C+
17377	362	3	Spring	2008	B-
1737	362	1	Fall	2005	B
17057	362	2	Fall	2006	B-
16297	362	3	Spring	2008	A-
13757	362	1	Fall	2005	A+
13217	362	2	Fall	2006	B
13217	362	1	Fall	2005	B+
11057	362	3	Spring	2008	B-
17997	352	1	Spring	2006	C
17377	421	1	Fall	2004	A-
16297	421	1	Fall	2004	C-
16297	415	1	Fall	2010	A+
19917	408	2	Spring	2003	C
17997	408	1	Spring	2007	A-
1737	408	2	Spring	2003	C-
16057	408	2	Spring	2003	C
11377	401	1	Fall	2003	B-
17377	400	1	Spring	2007	C-
16297	400	2	Fall	2003	C-
15517	400	2	Fall	2003	C
15457	400	1	Spring	2007	C-
17057	461	1	Fall	2002	B
19917	457	1	Spring	2001	B+
17397	457	1	Spring	2001	A-
17057	457	1	Spring	2001	C
19917	445	1	Spring	2001	B-
19917	443	2	Spring	2002	B-
15517	443	2	Spring	2002	A-
15457	443	2	Spring	2002	C
13217	443	1	Spring	2010	A
19917	426	1	Spring	2006	C
17057	426	1	Spring	2006	C-
15517	426	1	Spring	2006	C
15517	489	1	Fall	2007	A+
13217	489	1	Fall	2007	A-
11237	486	1	Fall	2009	B-
10917	486	1	Fall	2009	C-
13757	482	1	Fall	2005	B
19917	468	2	Fall	2007	A
17057	468	2	Fall	2007	C+
16057	468	1	Fall	2005	C-
15517	468	1	Fall	2005	C-
15457	468	1	Fall	2005	A-
11377	468	2	Fall	2007	C+
10917	468	2	Fall	2007	C-
11057	559	1	Fall	2002	B+
10917	559	1	Fall	2002	C+
13757	545	1	Fall	2001	A-
11377	545	1	Fall	2001	B
16297	527	1	Fall	2004	B+
13217	527	1	Fall	2004	B+
11057	527	1	Fall	2004	B-
17057	496	1	Fall	2001	A
15517	496	1	Fall	2001	B-
17397	493	1	Spring	2010	B
16297	493	1	Spring	2010	A
16297	489	1	Fall	2007	B+
16057	603	1	Fall	2003	C-
13757	603	1	Fall	2003	C+
17057	591	1	Spring	2005	A-
15457	591	1	Spring	2005	A+
16297	581	1	Spring	2005	C+
15517	581	1	Spring	2005	B-
13757	581	1	Spring	2005	C-
11377	581	1	Spring	2005	B-
