11682	169	2	Fall	2002	C-
11422	169	2	Fall	2002	C+
19862	158	1	Fall	2008	A+
19362	158	1	Fall	2008	C+
14182	158	2	Spring	2008	A-
14182	158	1	Fall	2008	C-
12362	158	2	Spring	2008	B-
11262	158	1	Fall	2008	C+
1402	137	1	Spring	2002	C+
12362	105	1	Fall	2009	B
11262	105	2	Fall	2002	B+
11202	105	1	Fall	2009	C-
11202	237	1	Spring	2008	A
19342	200	2	Fall	2002	A+
1922	200	2	Fall	2002	A+
1402	200	2	Fall	2002	C
11262	200	2	Fall	2002	B-
11262	200	1	Spring	2007	C
11202	200	2	Fall	2002	A
1922	192	1	Fall	2002	C
14182	192	1	Fall	2002	B+
19862	169	1	Spring	2007	B+
19342	169	1	Spring	2007	B
1922	169	2	Fall	2002	A-
1402	274	1	Fall	2002	B-
11422	274	1	Fall	2002	A-
12362	270	1	Spring	2010	C
11262	270	1	Spring	2010	C+
11202	270	1	Spring	2010	A
19342	242	1	Fall	2009	A+
19862	239	1	Fall	2006	C
19342	239	1	Fall	2006	B-
1922	237	1	Spring	2008	B-
14182	237	1	Spring	2008	B
11262	237	2	Fall	2009	B-
11262	237	1	Spring	2008	A
11202	349	1	Spring	2008	B
19362	345	1	Spring	2008	B+
11422	345	1	Spring	2008	A+
14182	334	1	Fall	2009	C
11422	334	1	Fall	2009	B
1402	319	1	Spring	2003	C-
12362	319	1	Spring	2003	A
14182	313	1	Fall	2010	A
11682	313	1	Fall	2010	A+
11202	313	1	Fall	2010	C
19582	304	1	Fall	2009	B+
11262	304	1	Fall	2009	C-
19862	376	1	Fall	2006	B+
11202	376	1	Fall	2006	C-
19362	366	1	Fall	2005	A-
1402	366	1	Fall	2005	B-
19362	362	1	Fall	2005	A
1922	362	2	Fall	2006	A+
14182	362	1	Fall	2005	A+
11422	362	3	Spring	2008	C
11422	362	1	Fall	2005	A-
11262	362	1	Fall	2005	A
12362	352	1	Spring	2006	B
1402	349	1	Spring	2008	A+
1402	415	1	Fall	2010	C+
11262	415	1	Fall	2010	C
19582	408	1	Spring	2007	B+
14182	408	2	Spring	2003	B-
14182	408	1	Spring	2007	A+
11262	408	2	Spring	2003	B+
11262	408	1	Spring	2007	B-
19582	401	1	Fall	2003	C-
14182	401	1	Fall	2003	C-
14182	400	2	Fall	2003	C-
12362	400	1	Spring	2007	B
11202	400	2	Fall	2003	B
1402	443	1	Spring	2010	C-
11682	443	1	Spring	2010	C-
11202	443	2	Spring	2002	B
19862	426	1	Spring	2006	C-
19582	426	1	Spring	2006	C
11422	426	1	Spring	2006	B+
11262	426	1	Spring	2006	A
11202	426	1	Spring	2006	A
19362	421	1	Fall	2004	A+
19582	415	1	Fall	2010	C+
19342	415	1	Fall	2010	A-
1922	415	1	Fall	2010	A+
12362	468	1	Fall	2005	C
11422	468	1	Fall	2005	A-
19342	461	1	Fall	2002	A
14182	461	1	Fall	2002	B
11262	461	1	Fall	2002	C
11202	457	1	Spring	2001	A+
19342	445	1	Spring	2001	B+
1402	445	1	Spring	2001	B
19862	443	1	Spring	2010	B
19582	443	1	Spring	2010	B-
19362	443	1	Spring	2010	A
1922	443	2	Spring	2002	A
19582	561	1	Fall	2006	A
12362	559	1	Fall	2002	B-
11422	559	1	Fall	2002	C+
19862	493	1	Spring	2010	A+
19342	493	1	Spring	2010	A-
11262	493	1	Spring	2010	A+
1402	489	1	Fall	2007	A+
19362	486	1	Fall	2009	A+
19582	476	1	Fall	2010	B+
1922	476	1	Fall	2010	A+
14182	476	1	Fall	2010	C+
1402	476	1	Fall	2010	B
19582	612	1	Fall	2007	C
19362	612	1	Fall	2007	A
19342	612	1	Fall	2007	A+
11202	612	1	Fall	2007	A-
1922	604	1	Spring	2009	B-
1402	599	1	Spring	2003	B-
11202	599	1	Spring	2003	B-
19862	591	1	Spring	2005	C
12362	591	1	Spring	2005	C
11422	591	1	Spring	2005	C+
11422	581	1	Spring	2005	C
12362	571	1	Spring	2004	B+
19582	696	1	Spring	2002	C-
19862	694	1	Fall	2002	A
14182	694	1	Fall	2002	A+
11422	694	1	Fall	2002	C+
19342	679	1	Spring	2010	C
14182	679	1	Spring	2010	C+
19862	642	1	Fall	2004	B-
11262	631	1	Spring	2007	C+
1922	629	1	Spring	2003	B-
11422	629	1	Spring	2003	A-
19862	626	1	Fall	2006	A+
12362	626	1	Fall	2006	B
11262	747	1	Spring	2004	B
19342	735	1	Spring	2003	B
12362	735	1	Spring	2003	C-
11682	735	1	Spring	2003	C
19862	704	1	Spring	2008	B+
19582	704	1	Spring	2008	C+
1922	704	1	Spring	2008	C
11422	704	1	Spring	2008	B+
19362	702	1	Spring	2001	A-
19342	702	1	Spring	2001	B+
11682	702	1	Spring	2001	B+
11422	702	1	Spring	2001	A+
11262	808	1	Fall	2003	A
19362	802	1	Spring	2003	B
12362	802	1	Spring	2003	A
19862	795	1	Spring	2004	C-
1922	795	1	Spring	2004	A+
12362	795	1	Spring	2004	B-
19862	793	1	Spring	2002	A
1922	793	1	Spring	2002	A
12362	760	1	Spring	2004	B+
19582	747	1	Spring	2004	A+
19362	747	1	Spring	2004	A+
1402	747	1	Spring	2004	A+
1922	927	1	Fall	2002	A-
14182	927	1	Fall	2002	B-
19862	875	1	Spring	2005	B-
19582	875	1	Spring	2005	B+
11682	867	2	Fall	2010	B-
19362	864	1	Spring	2006	A-
19342	864	1	Spring	2006	A-
11262	864	1	Spring	2006	A-
1922	852	1	Spring	2008	C+
14182	852	1	Spring	2008	C+
12362	852	1	Spring	2008	C+
19342	808	1	Fall	2003	C-
14182	991	1	Spring	2008	C+
11422	991	1	Spring	2008	A-
1922	974	1	Fall	2003	C-
19582	972	1	Spring	2009	B-
1922	972	1	Spring	2009	A+
19342	962	1	Spring	2008	A-
11262	962	1	Spring	2008	A+
14182	960	2	Fall	2006	A+
11682	960	2	Fall	2006	C+
11682	949	1	Fall	2007	C-
