107	445	1	Spring	2001	A+
107	457	1	Spring	2001	A
108	457	1	Spring	2001	C
163	468	2	Fall	2007	C+
163	443	1	Spring	2010	C
1018	457	1	Spring	2001	B+
1018	468	1	Fall	2005	B
1018	476	1	Fall	2010	B+
1080	468	2	Fall	2007	A-
1087	461	1	Fall	2002	B
1220	476	1	Fall	2010	C
1232	445	1	Spring	2001	C-
1232	476	1	Fall	2010	C-
1367	476	1	Fall	2010	C+
1402	445	1	Spring	2001	B
1402	476	1	Fall	2010	B
1460	476	1	Fall	2010	C+
1533	443	2	Spring	2002	B+
1533	468	1	Fall	2005	C+
1726	457	1	Spring	2001	A-
1726	443	2	Spring	2002	A-
1826	445	1	Spring	2001	C-
1826	443	2	Spring	2002	C+
1826	461	1	Fall	2002	C+
1826	468	2	Fall	2007	C
1827	468	2	Fall	2007	B+
1836	457	1	Spring	2001	C-
1884	443	2	Spring	2002	B
1922	443	2	Spring	2002	A
1954	468	2	Fall	2007	C
10033	445	1	Spring	2001	C
10033	457	1	Spring	2001	C-
10454	468	1	Fall	2005	A
10454	468	2	Fall	2007	C-
10481	461	1	Fall	2002	A-
10527	468	2	Fall	2007	C
10705	468	1	Fall	2005	C-
10727	468	1	Fall	2005	A-
10814	445	1	Spring	2001	A
10834	445	1	Spring	2001	B+
10834	468	1	Fall	2005	B-
10838	457	1	Spring	2001	A
10838	468	2	Fall	2007	B-
10917	468	2	Fall	2007	C-
11055	445	1	Spring	2001	A+
11055	457	1	Spring	2001	C+
11055	468	2	Fall	2007	A+
11076	476	1	Fall	2010	A-
11095	457	1	Spring	2001	A
11095	461	1	Fall	2002	A-
11126	461	1	Fall	2002	B
11194	445	1	Spring	2001	A-
11201	468	1	Fall	2005	A
11201	476	1	Fall	2010	C-
11202	457	1	Spring	2001	A+
11262	461	1	Fall	2002	C
11377	468	2	Fall	2007	C+
11422	468	1	Fall	2005	A-
11453	476	1	Fall	2010	A+
11455	468	1	Fall	2005	B-
11455	468	2	Fall	2007	A-
11455	476	1	Fall	2010	A+
11530	445	1	Spring	2001	B-
11530	457	1	Spring	2001	B+
11530	476	1	Fall	2010	C
11578	468	1	Fall	2005	A
11578	476	1	Fall	2010	A
11604	468	1	Fall	2005	C
11855	445	1	Spring	2001	B
11966	445	1	Spring	2001	C-
12069	468	1	Fall	2005	C-
12078	445	1	Spring	2001	A+
12078	468	2	Fall	2007	B
12173	468	2	Fall	2007	B+
