107	362	1	Fall	2005	A
107	362	2	Fall	2006	B
107	349	1	Spring	2008	B-
107	334	1	Fall	2009	C+
108	338	1	Spring	2007	C+
108	345	1	Spring	2008	A-
1000	362	1	Fall	2005	B+
1018	338	1	Spring	2007	A
1018	349	1	Spring	2008	A-
1018	362	3	Spring	2008	B
1080	352	1	Spring	2006	B
1110	338	2	Spring	2006	C
1220	334	1	Fall	2009	A
1232	349	1	Spring	2008	B+
1285	338	1	Spring	2007	A+
1285	334	1	Fall	2009	C+
1367	352	1	Spring	2006	C+
1367	349	1	Spring	2008	C
1402	349	1	Spring	2008	A+
1460	338	1	Spring	2007	A+
1533	338	2	Spring	2006	A+
1533	349	1	Spring	2008	C+
1727	334	1	Fall	2009	A
1737	349	1	Spring	2008	B
1812	338	1	Spring	2007	A+
1812	349	1	Spring	2008	B-
1827	338	2	Spring	2006	B+
1827	352	1	Spring	2006	B
1827	334	1	Fall	2009	B+
1836	345	1	Spring	2008	B
1884	345	1	Spring	2008	C+
1954	334	1	Fall	2009	A+
10033	338	2	Spring	2006	C
10033	352	1	Spring	2006	A
10033	338	1	Spring	2007	A
10033	362	3	Spring	2008	A-
10033	334	1	Fall	2009	C-
10267	362	2	Fall	2006	B-
10267	345	1	Spring	2008	C-
10269	352	1	Spring	2006	C-
10269	362	2	Fall	2006	B
10454	349	1	Spring	2008	A+
10454	334	1	Fall	2009	B-
10481	362	1	Fall	2005	B-
10527	362	1	Fall	2005	C
10527	362	3	Spring	2008	C
10556	338	1	Spring	2007	B+
10663	362	1	Fall	2005	A-
10663	362	3	Spring	2008	A
10693	362	1	Fall	2005	C-
10705	349	1	Spring	2008	C+
10727	352	1	Spring	2006	C-
10727	338	1	Spring	2007	C-
10736	349	1	Spring	2008	A-
10814	352	1	Spring	2006	A-
10834	338	2	Spring	2006	B-
10834	352	1	Spring	2006	A
10834	334	1	Fall	2009	A
10917	338	2	Spring	2006	B
11055	349	1	Spring	2008	C
11057	345	1	Spring	2008	A+
11076	349	1	Spring	2008	C+
11083	338	2	Spring	2006	C-
11083	349	1	Spring	2008	C
11095	345	1	Spring	2008	C+
11095	349	1	Spring	2008	C+
11101	338	1	Spring	2007	C-
11126	334	1	Fall	2009	A-
11152	338	1	Spring	2007	A-
11194	345	1	Spring	2008	A-
11201	338	2	Spring	2006	C
11201	349	1	Spring	2008	B+
11202	349	1	Spring	2008	B
11237	338	2	Spring	2006	B-
11419	338	1	Spring	2007	C
11422	345	1	Spring	2008	A+
11422	334	1	Fall	2009	B
11453	334	1	Fall	2009	A-
11530	338	2	Spring	2006	A+
11578	352	1	Spring	2006	A+
11966	338	2	Spring	2006	C+
11966	352	1	Spring	2006	B-
12173	352	1	Spring	2006	C+
12214	345	1	Spring	2008	A+
12216	338	2	Spring	2006	C-
12216	349	1	Spring	2008	B+
12236	338	1	Spring	2007	B
12362	352	1	Spring	2006	B
12563	338	2	Spring	2006	A
12563	352	1	Spring	2006	A-
12615	349	1	Spring	2008	B-
12666	338	2	Spring	2006	B-
12683	338	1	Spring	2007	B-
12711	352	1	Spring	2006	C+
12711	345	1	Spring	2008	B
12971	349	1	Spring	2008	A
13081	338	2	Spring	2006	C-
13081	352	1	Spring	2006	B-
13217	345	1	Spring	2008	B+
13290	352	1	Spring	2006	C+
13352	338	1	Spring	2007	B
13365	345	1	Spring	2008	C
13403	338	2	Spring	2006	A-
13403	352	1	Spring	2006	C-
13403	349	1	Spring	2008	B+
13408	338	2	Spring	2006	C-
13495	338	2	Spring	2006	C
13504	338	2	Spring	2006	B+
13504	352	1	Spring	2006	A
13511	338	2	Spring	2006	A-
13511	334	1	Fall	2009	A+
13741	338	2	Spring	2006	B
13741	352	1	Spring	2006	A
14023	319	1	Spring	2003	B+
14032	338	1	Spring	2007	A+
14094	349	1	Spring	2008	A-
14182	334	1	Fall	2009	C
14214	334	1	Fall	2009	C
14432	345	1	Spring	2008	A-
14432	349	1	Spring	2008	C-
14484	338	1	Spring	2007	B+
14484	345	1	Spring	2008	B+
14499	319	1	Spring	2003	C
14563	349	1	Spring	2008	B+
14581	319	1	Spring	2003	B+
14596	334	1	Fall	2009	B
14621	338	2	Spring	2006	C-
14621	345	1	Spring	2008	A+
14628	338	1	Spring	2007	B
14639	338	1	Spring	2007	C-
14639	349	1	Spring	2008	B
14639	334	1	Fall	2009	B+
14668	352	1	Spring	2006	C+
14668	338	1	Spring	2007	C-
14829	338	2	Spring	2006	B+
14869	345	1	Spring	2008	C
14874	338	2	Spring	2006	A+
14874	345	1	Spring	2008	B-
15024	349	1	Spring	2008	C+
15030	349	1	Spring	2008	B
15074	345	1	Spring	2008	C+
15083	345	1	Spring	2008	B+
15083	349	1	Spring	2008	A-
15249	319	1	Spring	2003	A-
15249	338	1	Spring	2007	B-
15249	345	1	Spring	2008	A+
15283	345	1	Spring	2008	A
15430	352	1	Spring	2006	C+
15487	352	1	Spring	2006	C+
15538	338	2	Spring	2006	C
15578	352	1	Spring	2006	C+
15578	349	1	Spring	2008	A
15726	352	1	Spring	2006	B-
15726	334	1	Fall	2009	A
15980	319	1	Spring	2003	C-
15980	334	1	Fall	2009	C
16035	338	2	Spring	2006	C+
16035	352	1	Spring	2006	A-
16075	338	1	Spring	2007	B
16133	338	1	Spring	2007	B+
16133	334	1	Fall	2009	C+
16250	345	1	Spring	2008	B-
16297	352	1	Spring	2006	C
16297	338	1	Spring	2007	B+
16311	338	1	Spring	2007	B
16311	349	1	Spring	2008	A+
16347	319	1	Spring	2003	A-
16405	345	1	Spring	2008	B-
16405	334	1	Fall	2009	B
16453	345	1	Spring	2008	C+
16467	352	1	Spring	2006	C-
16528	338	2	Spring	2006	A
16528	338	1	Spring	2007	A+
16543	338	2	Spring	2006	C-
16543	334	1	Fall	2009	B-
16593	352	1	Spring	2006	B-
16593	349	1	Spring	2008	A
16593	334	1	Fall	2009	B
16849	319	1	Spring	2003	B+
16849	338	1	Spring	2007	C
16907	319	1	Spring	2003	C-
16907	352	1	Spring	2006	C
16993	352	1	Spring	2006	A
16993	345	1	Spring	2008	B+
17057	338	2	Spring	2006	B-
17076	338	1	Spring	2007	B
17076	349	1	Spring	2008	C+
17086	319	1	Spring	2003	A
17128	338	1	Spring	2007	A-
17133	352	1	Spring	2006	A-
17377	334	1	Fall	2009	B
17397	319	1	Spring	2003	C+
17397	338	2	Spring	2006	A-
17397	345	1	Spring	2008	B+
17424	349	1	Spring	2008	B-
17600	349	1	Spring	2008	A
17676	334	1	Fall	2009	A
17769	319	1	Spring	2003	C+
17769	352	1	Spring	2006	C+
17911	349	1	Spring	2008	A-
17911	334	1	Fall	2009	C-
17924	338	2	Spring	2006	C
17924	352	1	Spring	2006	B-
17944	349	1	Spring	2008	A
17997	352	1	Spring	2006	C
18007	352	1	Spring	2006	A
18007	334	1	Fall	2009	A+
18234	349	1	Spring	2008	B-
18338	319	1	Spring	2003	B-
18367	319	1	Spring	2003	A
18367	345	1	Spring	2008	B-
18367	334	1	Fall	2009	A-
18499	319	1	Spring	2003	A-
18554	319	1	Spring	2003	A+
18554	352	1	Spring	2006	C-
18554	338	1	Spring	2007	C+
18636	338	2	Spring	2006	B-
18636	352	1	Spring	2006	A+
18675	349	1	Spring	2008	B
18709	319	1	Spring	2003	B+
18740	338	2	Spring	2006	B
18775	338	1	Spring	2007	C+
18808	345	1	Spring	2008	B+
18809	319	1	Spring	2003	C
18821	338	2	Spring	2006	B-
18821	349	1	Spring	2008	A+
18859	338	2	Spring	2006	A-
18941	338	1	Spring	2007	B
19050	319	1	Spring	2003	C
19050	349	1	Spring	2008	B+
19245	349	1	Spring	2008	B-
19245	334	1	Fall	2009	B-
19293	338	2	Spring	2006	B
19362	345	1	Spring	2008	B+
19536	319	1	Spring	2003	C-
19536	352	1	Spring	2006	B
19536	338	1	Spring	2007	B+
19638	352	1	Spring	2006	A
19638	345	1	Spring	2008	C
19791	334	1	Fall	2009	A-
19824	349	1	Spring	2008	C
19824	334	1	Fall	2009	C+
19861	345	1	Spring	2008	C+
19917	338	1	Spring	2007	B-
19917	345	1	Spring	2008	C
19917	349	1	Spring	2008	B
