107	867	1	Fall	2006	A+
107	949	1	Fall	2007	A
107	867	2	Fall	2010	B+
108	893	1	Fall	2007	C+
123	875	1	Spring	2005	B
1000	959	1	Fall	2006	B+
1080	867	1	Fall	2006	C-
1087	893	1	Fall	2007	B
1220	864	1	Spring	2006	C-
1220	893	1	Fall	2007	C-
1367	875	1	Spring	2005	C-
1367	949	1	Fall	2007	B
1460	893	1	Fall	2007	B-
1460	949	1	Fall	2007	C
1533	949	1	Fall	2007	B
1727	927	1	Fall	2002	B-
1737	867	1	Fall	2006	B-
1737	867	2	Fall	2010	C
1836	864	1	Spring	2006	C-
1884	949	1	Fall	2007	B+
1884	867	2	Fall	2010	B-
1922	927	1	Fall	2002	A-
10076	949	1	Fall	2007	B
10204	875	1	Spring	2005	A+
10269	893	1	Fall	2007	B
10527	867	2	Fall	2010	C+
10556	949	1	Fall	2007	A
10663	959	1	Fall	2006	C
10693	959	1	Fall	2006	B-
10693	949	1	Fall	2007	A-
10705	959	1	Fall	2006	A-
10705	949	1	Fall	2007	A-
10727	959	1	Fall	2006	B
10736	867	2	Fall	2010	C+
10834	867	1	Fall	2006	C-
10834	893	1	Fall	2007	A-
10838	927	1	Fall	2002	A-
10838	875	1	Spring	2005	B-
10904	927	1	Fall	2002	B+
11055	867	1	Fall	2006	C
11095	959	1	Fall	2006	B-
11101	867	1	Fall	2006	C
11101	867	2	Fall	2010	C+
11126	867	1	Fall	2006	A+
11152	893	1	Fall	2007	B-
11194	927	1	Fall	2002	C-
11194	893	1	Fall	2007	A-
11194	867	2	Fall	2010	B
11195	875	1	Spring	2005	B+
11195	959	1	Fall	2006	B-
11201	875	1	Spring	2005	C-
11201	959	1	Fall	2006	C
11201	867	2	Fall	2010	C+
11237	867	1	Fall	2006	B-
11262	864	1	Spring	2006	A-
11377	949	1	Fall	2007	A
11419	864	1	Spring	2006	A+
11453	959	1	Fall	2006	A
11453	867	2	Fall	2010	B-
11455	959	1	Fall	2006	C+
11510	875	1	Spring	2005	B-
11530	875	1	Spring	2005	C+
11530	864	1	Spring	2006	C-
11578	927	1	Fall	2002	A+
11578	864	1	Spring	2006	B
11578	959	1	Fall	2006	A-
11578	949	1	Fall	2007	B-
11604	949	1	Fall	2007	A
11682	949	1	Fall	2007	C-
11682	867	2	Fall	2010	B-
11966	864	1	Spring	2006	C
11966	893	1	Fall	2007	C
11966	867	2	Fall	2010	B+
12069	949	1	Fall	2007	C-
12078	893	1	Fall	2007	A-
12214	893	1	Fall	2007	B+
12216	927	1	Fall	2002	C-
12236	927	1	Fall	2002	A-
12236	893	1	Fall	2007	C-
12236	867	2	Fall	2010	C+
12615	949	1	Fall	2007	A-
12683	949	1	Fall	2007	A
12683	867	2	Fall	2010	B+
12941	867	2	Fall	2010	C+
12971	875	1	Spring	2005	A+
12971	867	1	Fall	2006	A-
12979	927	1	Fall	2002	C-
12979	867	2	Fall	2010	A-
13081	867	1	Fall	2006	A+
13081	867	2	Fall	2010	A+
13211	893	1	Fall	2007	B
13217	867	1	Fall	2006	A
13290	875	1	Spring	2005	A-
13290	864	1	Spring	2006	B-
13290	893	1	Fall	2007	B
13408	927	1	Fall	2002	C
13408	864	1	Spring	2006	C-
13495	875	1	Spring	2005	C-
13495	867	2	Fall	2010	A
13511	867	1	Fall	2006	A+
13757	864	1	Spring	2006	C
13757	949	1	Fall	2007	A+
13880	864	1	Spring	2006	C+
13921	927	1	Fall	2002	A-
13921	875	1	Spring	2005	C+
13921	867	1	Fall	2006	B
14023	864	1	Spring	2006	C-
14032	875	1	Spring	2005	B
14032	864	1	Spring	2006	B
14032	893	1	Fall	2007	B+
14065	875	1	Spring	2005	A-
14065	867	1	Fall	2006	A+
14065	893	1	Fall	2007	A-
14094	927	1	Fall	2002	B+
14094	867	1	Fall	2006	B
14182	927	1	Fall	2002	B-
14214	927	1	Fall	2002	B-
14214	893	1	Fall	2007	A+
14284	867	2	Fall	2010	A
14432	949	1	Fall	2007	B-
14554	864	1	Spring	2006	C
14554	893	1	Fall	2007	B+
14563	949	1	Fall	2007	A+
14581	867	1	Fall	2006	C+
14639	893	1	Fall	2007	C+
14668	875	1	Spring	2005	C+
14668	949	1	Fall	2007	C
14829	867	1	Fall	2006	B-
14829	867	2	Fall	2010	A+
15070	867	2	Fall	2010	A
15083	927	1	Fall	2002	B-
15083	864	1	Spring	2006	C
15086	927	1	Fall	2002	C-
15086	864	1	Spring	2006	B-
15144	864	1	Spring	2006	A+
15144	867	1	Fall	2006	A-
15283	927	1	Fall	2002	B-
15283	893	1	Fall	2007	B-
15328	927	1	Fall	2002	A
15328	864	1	Spring	2006	B-
15430	949	1	Fall	2007	A
15457	927	1	Fall	2002	A-
15487	867	1	Fall	2006	A
15538	867	1	Fall	2006	A+
15613	864	1	Spring	2006	C-
15726	893	1	Fall	2007	A
