16467	158	1	Fall	2008	A
13921	158	1	Fall	2008	C-
17911	137	1	Spring	2002	C
12971	137	1	Spring	2002	C+
12173	137	1	Spring	2002	C+
19450	105	1	Fall	2009	B-
17607	105	2	Fall	2002	A+
17607	105	1	Fall	2009	C+
16467	105	1	Fall	2009	B
13921	105	2	Fall	2002	C+
12078	105	1	Fall	2009	C+
108	105	2	Fall	2002	B+
12971	192	1	Fall	2002	C+
12173	192	1	Fall	2002	A+
19450	169	1	Spring	2007	C
18234	169	2	Fall	2002	C+
16885	169	2	Fall	2002	B-
1533	169	1	Spring	2007	A-
13826	169	2	Fall	2002	C
13826	169	1	Spring	2007	B
13408	169	2	Fall	2002	A+
13028	169	2	Fall	2002	C
18367	158	2	Spring	2008	C
18234	158	2	Spring	2008	C
18234	237	1	Spring	2008	A
15517	237	1	Spring	2008	A
12173	237	2	Fall	2009	A-
19735	200	2	Fall	2002	B+
19203	200	2	Fall	2002	B-
16885	200	2	Fall	2002	A+
16467	200	1	Spring	2007	B
15726	200	2	Fall	2002	C+
13921	200	1	Spring	2007	B
12971	200	2	Fall	2002	B
12078	200	2	Fall	2002	B
12078	200	1	Spring	2007	B-
16885	258	1	Fall	2007	C-
16467	258	1	Fall	2007	A+
16543	242	1	Fall	2009	A+
1533	242	1	Fall	2009	A+
13408	242	1	Fall	2009	C+
18367	239	1	Fall	2006	A+
15726	239	1	Fall	2006	B
13826	239	1	Fall	2006	B
12173	239	1	Fall	2006	A+
12078	239	1	Fall	2006	C-
108	239	1	Fall	2006	A+
18709	237	1	Spring	2008	A
18234	274	1	Fall	2002	C+
16885	274	1	Fall	2002	C
15726	274	1	Fall	2002	B-
15517	274	1	Fall	2002	B+
13921	274	1	Fall	2002	A
13826	274	1	Fall	2002	C
16543	270	1	Spring	2010	C-
1533	270	1	Spring	2010	A+
19203	258	1	Fall	2007	B-
18234	258	1	Fall	2007	B-
17911	258	1	Fall	2007	B
17607	258	1	Fall	2007	B
16543	334	1	Fall	2009	B-
15726	334	1	Fall	2009	A
18709	319	1	Spring	2003	B+
18367	319	1	Spring	2003	A
13408	319	1	Spring	2003	C-
12078	319	1	Spring	2003	C-
13921	313	1	Fall	2010	C
12971	313	1	Fall	2010	C-
19450	304	1	Fall	2009	A-
15726	304	1	Fall	2009	A+
13408	304	1	Fall	2009	A+
19450	274	1	Fall	2002	B+
18234	349	1	Spring	2008	B-
17911	349	1	Spring	2008	A-
1533	349	1	Spring	2008	C+
12971	349	1	Spring	2008	A
18367	345	1	Spring	2008	B-
108	345	1	Spring	2008	A-
16543	338	2	Spring	2006	C-
1533	338	2	Spring	2006	A+
13408	338	2	Spring	2006	C-
108	338	1	Spring	2007	C+
18367	334	1	Fall	2009	A-
17911	334	1	Fall	2009	C-
