17507	169	2	Fall	2002	B+
1737	169	1	Spring	2007	A-
19293	158	2	Spring	2008	A
18286	158	1	Fall	2008	A+
16405	158	2	Spring	2008	B
16405	158	1	Fall	2008	A+
14182	158	2	Spring	2008	A-
14182	158	1	Fall	2008	C-
13403	158	1	Fall	2008	B-
13365	137	1	Spring	2002	B+
11237	137	1	Spring	2002	B-
1737	105	2	Fall	2002	A-
1737	237	1	Spring	2008	B+
16405	237	2	Fall	2009	C
14581	237	1	Spring	2008	A-
14182	237	1	Spring	2008	B
13023	237	2	Fall	2009	A
11237	237	2	Fall	2009	A+
10838	237	2	Fall	2009	C
1737	200	2	Fall	2002	B+
11237	200	2	Fall	2002	C+
10705	200	1	Spring	2007	C-
14182	192	1	Fall	2002	B+
13403	192	1	Fall	2002	C-
13365	304	1	Fall	2009	C-
11237	304	1	Fall	2009	C
17507	274	1	Fall	2002	B
13365	274	1	Fall	2002	A-
19293	258	1	Fall	2007	B
17507	258	1	Fall	2007	A
13403	258	1	Fall	2007	B
1110	258	1	Fall	2007	C-
10705	258	1	Fall	2007	C-
13365	239	1	Fall	2006	B+
19293	237	2	Fall	2009	A+
19293	237	1	Spring	2008	B
13365	345	1	Spring	2008	C
19293	338	2	Spring	2006	B
13403	338	2	Spring	2006	A-
11237	338	2	Spring	2006	B-
1110	338	2	Spring	2006	C
16405	334	1	Fall	2009	B
14182	334	1	Fall	2009	C
14581	319	1	Spring	2003	B+
13403	319	1	Spring	2003	B
14182	313	1	Fall	2010	A
1110	313	1	Fall	2010	A-
1737	304	1	Fall	2009	B
16405	362	1	Fall	2005	B
14182	362	1	Fall	2005	A+
13365	362	2	Fall	2006	B
13023	362	2	Fall	2006	C-
10838	362	1	Fall	2005	A
10705	362	2	Fall	2006	A-
13403	352	1	Spring	2006	C-
17944	349	1	Spring	2008	A
1737	349	1	Spring	2008	B
13403	349	1	Spring	2008	B+
10705	349	1	Spring	2008	C+
16405	345	1	Spring	2008	B-
14182	400	2	Fall	2003	C-
13403	400	2	Fall	2003	C-
13403	400	1	Spring	2007	B
13365	400	1	Spring	2007	C+
1110	400	1	Spring	2007	C+
10838	400	2	Fall	2003	B
19293	376	1	Fall	2006	A-
14581	376	1	Fall	2006	C+
13403	366	1	Fall	2005	B+
19293	362	1	Fall	2005	C-
1737	362	1	Fall	2005	B
16405	362	3	Spring	2008	A
1110	443	1	Spring	2010	A-
17944	426	1	Spring	2006	B-
17507	426	1	Spring	2006	B-
16405	426	1	Spring	2006	B+
14581	426	1	Spring	2006	A
10838	415	1	Fall	2010	B+
1737	408	2	Spring	2003	C-
14182	408	2	Spring	2003	B-
14182	408	1	Spring	2007	A+
10838	408	2	Spring	2003	C+
10705	408	1	Spring	2007	C
14182	401	1	Fall	2003	C-
17507	468	2	Fall	2007	C+
13365	468	2	Fall	2007	C
13023	468	1	Fall	2005	C
10838	468	2	Fall	2007	B-
10705	468	1	Fall	2005	C-
14182	461	1	Fall	2002	B
13365	457	1	Spring	2001	C+
10838	457	1	Spring	2001	A
18286	443	1	Spring	2010	B
17944	443	1	Spring	2010	B+
16405	443	1	Spring	2010	C+
13403	443	2	Spring	2002	B-
10705	489	1	Fall	2007	B
19293	486	1	Fall	2009	B+
13403	486	1	Fall	2009	B-
13023	486	1	Fall	2009	A
11237	486	1	Fall	2009	B-
19293	482	1	Fall	2005	B+
18286	482	1	Fall	2005	B+
17944	482	1	Fall	2005	A
1110	482	1	Fall	2005	C-
14182	476	1	Fall	2010	C+
13365	476	1	Fall	2010	A
19293	468	2	Fall	2007	A-
1110	561	1	Fall	2006	A
10838	561	1	Fall	2006	B
16405	559	1	Fall	2002	A+
11237	559	1	Fall	2002	C+
17944	545	1	Fall	2001	B+
19293	527	1	Fall	2004	A+
1110	496	1	Fall	2001	A-
19293	493	1	Spring	2010	B-
16405	493	1	Spring	2010	C
13403	493	1	Spring	2010	B
17944	489	1	Fall	2007	C+
13403	489	1	Fall	2007	B
17507	603	1	Fall	2003	B-
13365	603	1	Fall	2003	C-
10838	603	1	Fall	2003	A-
17944	599	1	Spring	2003	B+
17507	599	1	Spring	2003	A+
13365	599	1	Spring	2003	B-
1110	599	1	Spring	2003	C+
14581	591	1	Spring	2005	B-
16405	581	1	Spring	2005	C
1110	581	1	Spring	2005	A
14581	561	1	Fall	2006	C
13023	561	1	Fall	2006	C
17944	642	1	Fall	2004	B-
10705	642	1	Fall	2004	A-
17507	631	1	Spring	2007	B
14581	631	1	Spring	2007	C+
10838	631	1	Spring	2007	B
10705	631	1	Spring	2007	B-
16405	629	1	Spring	2003	B-
14581	629	1	Spring	2003	C+
17507	626	1	Fall	2006	C+
1110	612	1	Fall	2007	A-
10838	604	1	Spring	2009	B-
10705	604	1	Spring	2009	B+
14182	694	1	Fall	2002	A+
13023	694	1	Fall	2002	B+
1110	694	1	Fall	2002	B+
13023	692	1	Spring	2010	B-
1110	692	1	Spring	2010	A+
1737	679	1	Spring	2010	B+
14182	679	1	Spring	2010	C+
13365	679	1	Spring	2010	B-
17944	663	1	Spring	2005	A-
13365	663	1	Spring	2005	B
10838	663	1	Spring	2005	C+
10705	663	1	Spring	2005	C-
11237	747	1	Spring	2004	B+
1110	747	1	Spring	2004	B
18286	735	1	Spring	2003	B
1110	735	1	Spring	2003	A-
17507	704	1	Spring	2008	C-
14581	702	1	Spring	2001	B-
11237	702	1	Spring	2001	B-
10838	702	1	Spring	2001	B
10705	702	1	Spring	2001	B-
1737	696	1	Spring	2002	C+
13403	696	1	Spring	2002	C+
13365	696	1	Spring	2002	B+
13403	795	1	Spring	2004	C-
10705	795	1	Spring	2004	C
18286	793	1	Spring	2002	A
13023	793	1	Spring	2002	B-
17507	791	1	Spring	2006	C
13365	791	1	Spring	2006	A
1110	791	1	Spring	2006	C
14581	760	1	Spring	2004	A+
10838	760	1	Spring	2004	C+
13403	748	1	Fall	2003	A+
11237	748	1	Fall	2003	A
16405	747	1	Spring	2004	C
10838	852	1	Spring	2008	A
14581	843	1	Fall	2010	B
17944	808	1	Fall	2003	A+
14581	808	1	Fall	2003	B
13023	808	1	Fall	2003	C+
11237	808	1	Fall	2003	A
19293	802	1	Spring	2003	C+
18286	802	1	Spring	2003	A
17944	802	1	Spring	2003	C+
13023	802	1	Spring	2003	C
1110	802	1	Spring	2003	A-
10705	802	1	Spring	2003	A-
17507	893	1	Fall	2007	C+
16405	875	1	Spring	2005	A
10838	875	1	Spring	2005	B-
19293	867	2	Fall	2010	A+
17944	867	1	Fall	2006	B+
1737	867	2	Fall	2010	C
1737	867	1	Fall	2006	B-
14581	867	1	Fall	2006	C+
11237	867	1	Fall	2006	B-
17944	852	1	Spring	2008	C+
14182	852	1	Spring	2008	C+
11237	852	1	Spring	2008	A
14581	960	1	Fall	2009	B+
14182	960	2	Fall	2006	A+
13365	960	1	Fall	2009	B+
11237	960	1	Fall	2009	C+
1110	960	1	Fall	2009	C
10705	960	1	Fall	2009	C+
10705	959	1	Fall	2006	A-
19293	949	1	Fall	2007	A+
10705	949	1	Fall	2007	A-
17507	927	1	Fall	2002	C+
14182	927	1	Fall	2002	B-
10838	927	1	Fall	2002	A-
18286	991	1	Spring	2008	A+
16405	991	1	Spring	2008	B
14581	991	1	Spring	2008	A+
14182	991	1	Spring	2008	C+
11237	991	1	Spring	2008	B+
16405	974	1	Fall	2003	B-
13023	974	1	Fall	2003	B
1110	974	1	Fall	2003	C+
11237	972	1	Spring	2009	B+
13365	962	1	Spring	2008	B
13023	962	1	Spring	2008	B+
10838	962	1	Spring	2008	B+
